doc_name,date,auteur,titre,canon,gender,naissance,mort,genre
2011_de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit,2011,de vigan delphine,rien ne s oppose a la nuit,non_canon,female,1966,20--,mémoires et autobiographie
1892_Colomb-Josephine_Les-Conquetes-d-Hermine,1892,colomb josephine,les conquetes d hermine,non_canon,female,1833,1892,littérature jeunesse
1893_Metenier-Oscar_Barbe-bleue,1893,metenier oscar,barbe bleue,non_canon,male,1859,1913,
2012_Modiano-Patrick_L-herbe-des-nuits,2012,modiano patrick,l herbe des nuits,canon,male,1945,20--,
1857_About-Edmond_Germaine,1857,about edmond,germaine,non_canon,male,1828,1885,
2007_Musso-Guillaume_Parce-que-je-t-aime,2007,musso guillaume,parce que je t aime,non_canon,male,1974,20..,roman sentimental
1955_Delly_Le-roi-aux-yeux-de-reve,1955,delly,le roi aux yeux de reve,non_canon,female,1875,1947,roman sentimental
2011_Grange-Jean-Christophe_Le-passager,2011,grange jean christophe,le passager,non_canon,male,1961,20--,policier
1879_Houssaye-Arsene_Histoires-romanesques,1879,houssaye arsene,histoires romanesques,non_canon,male,1815,1896,nouvelles
1966_Vian-Boris_Trouble-dans-les-andains,1966,vian boris,trouble dans les andains,canon,male,1920,1959,policier
1930_Genestoux-Magdeleine-du_Mademoiselle-trouble-fete,1930,genestoux magdeleine du,mademoiselle trouble fete,non_canon,female,1873,1942,littérature jeunesse
1877_Buet-Charles_La-Mitre-et-l-epee-chronique-genevoise,1877,buet charles,la mitre et l epee chronique genevoise,non_canon,male,1846,1897,roman historique
1927_Rosny-aine-J-H_La-Femme-disparue,1927,rosny aine j h,la femme disparue,non_canon,male,1856,1940,policier
1990_Quignard-Pascal_La-raison,1990,quignard pascal,la raison,canon,male,1948,XXXX,roman historique
1884_Houssaye-Arsene_Les-douze-nouvelles,1884,houssaye arsene,les douze nouvelles,non_canon,male,1814,1896,nouvelles
1884_Claretie-Jules_Le-Prince-Zilah-roman-parisien,1884,claretie jules,le prince zilah roman parisien,non_canon,male,1840,1913,
1951_Beckett-Samuel_Molloy,1951,beckett samuel,molloy,canon,male,1906,1989,cycles et séries
1870_Houssaye-Arsene_Les-Courtisanes-du-monde_Tome-1,1870,houssaye arsene,les courtisanes du monde,non_canon,male,1814,1896,cycles et séries
1884_Ferry-Gabriel_Le-coureur-des-bois-ou-les-chercheurs-d'or_2,1884,ferry gabriel,le coureur des bois ou les chercheurs d'or,non_canon,male,1809,1852,roman d'aventures
1928_Montorgueil-Georges_La-Vie-extraordinaire-de-Robert-Macaire,1928,montorgueil georges,la vie extraordinaire de robert macaire,non_canon,male,1857,1933,roman d'aventures
1876_Sarcey-Francisque_Le-Piano-de-Jeanne,1876,sarcey francisque,le piano de jeanne,non_canon,male,1827,1899,nouvelles
1960_Pagnol-Marcel_Le-Temps-des-Secrets,1960,pagnol marcel,le temps des secrets,non_canon,male,1895,1974,littérature jeunesse
1949_Simenon-Georges_Mon-ami-Maigret,1949,simenon georges,mon ami maigret,canon,male,1903,1989,policier
1934_Aragon-Louis_Les-Cloches-de-Bale,1934,aragon louis,les cloches de bale,canon,male,1897,1942,cycles et séries
1892_Mendes-Catulle_Luscignole,1892,mendes catulle,luscignole,non_canon,male,1841,1909,
1902_Rebell-Hugues_Les-Nuits-chaudes-du-Cap-français,1902,rebell hugues,les nuits chaudes du cap français,non_canon,male,1867,1905,érotisme
1881_Boisgobey-Fortune-du_Le-crime-de-l-omnibus,1881,boisgobey fortune du,le crime de l omnibus,non_canon,male,1821,1891,policier
1881_Courcy-Alfred-de_Le-Roman-cache,1881,courcy alfred de,le roman cache,non_canon,male,1816,1888,nouvelles
2005_Modiano-Patrick_Un-pedigree,2005,modiano patrick,un pedigree,canon,male,1945,20--,mémoires et autobiographie
1938_Larbaud-Valery_Aux-couleurs-de-Rome,1938,larbaud valery,aux couleurs de rome,canon,male,1881,1957,récit de voyage
2015_Musso-Guillaume_L-instant-present,2015,musso guillaume,l instant present,non_canon,male,1974,XXXX,roman sentimental
1947_Simenon-Georges_La-pipe-de-Maigret,1947,simenon georges,la pipe de maigret,canon,male,1903,1989,policier
1831_Balzac-Honore-de_La-Peau-de-chagrin-ed-Gosselin,1831,balzac honore de,la peau de chagrin ed gosselin,canon,male,1799,1850,
1878_Calonne-Alphonse-de_La-Ferme-des-moines,1878,calonne alphonse de,la ferme des moines,non_canon,male,1818,1902,nouvelles
1926_Delly_Elfrida-Norsten-le-secret-de-la-sarrasine,1926,delly,elfrida norsten le secret de la sarrasine,non_canon,female,1875,1947,roman sentimental
1891_Ohnet-Georges_Dette-de-haine,1891,ohnet georges,dette de haine,non_canon,male,1848,1918,
1888_Silvestre-Armand_Rose-de-mai,1888,silvestre armand,rose de mai,non_canon,male,1837,1901,
1834_Arlincourt-Charles-Victor_Le-brasseur-roi_tome-4,1834,arlincourt charles victor,le brasseur roi,non_canon,male,1788,1856,roman historique
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-2),1856,feval paul,madame gil blas souvenirs et aventures d une femme de notre temps,non_canon,male,1816,1887,cycles et séries
1884_Racot-Adolphe-Pradel-Georges_Le-Diamant-rouge,1884,racot adolphe pradel georges,le diamant rouge,non_canon,male,1840,1887,roman d'aventures
1995_Duras-Marguerite_Ecrire,1995,duras marguerite,ecrire,canon,female,1914,1996,
1858_Sand-George_Les-beaux-messieurs-de-Bois-Dore_2,1858,sand george,les beaux messieurs de bois dore,canon,female,1804,1876,roman d'aventures
1989_Daeninckx-Didier_La-mort-n-oublie-personne,1989,daeninckx didier,la mort n oublie personne,canon,male,1949,20--,roman historique
1984_Germain-Sylvie_Le-Livre-des-Nuits,1984,germain sylvie,le livre des nuits,canon,female,1954,20--,fantastique
1883_Greville-Henry_L-ingenue,1883,greville henry,l ingenue,non_canon,female,1842,1902,
1888_Guy-de-Maupassant_Pierre-et-Jean,1888,guy de maupassant,pierre et jean,canon,male,1850,1893,
1926_Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune,1926,mac orlan pierre,les clients du bon chien jaune,canon,male,1882,1970,littérature jeunesse
2011_Ardenne-Paul_Sans-visage,2011,ardenne paul,sans visage,non_canon,male,1956,20--,
1961_San-Antonio_San-Antonio-chez-les-Mac,1961,san antonio,san antonio chez les mac,non_canon,male,1921,2000,érotisme
1841_Barbey-d-Aurevilly-Jules_L-amour-impossible,1841,barbey d aurevilly jules,l amour impossible,canon,male,1808,1889,
1958_Delly_Lysis,1958,delly,lysis,non_canon,female,1875,1947,roman sentimental
1972_Modiano-Patrick_Les-boulevards-de-ceinture,1972,modiano patrick,les boulevards de ceinture,canon,male,1945,20--,roman historique
1867_Feval-Paul_L-avaleur-de-sabres_Tome-VI-Les-Habits-Noirs,1867,feval paul,l avaleur de sabres,non_canon,male,1816,1887,roman d'aventures
1876_Belot-Adolphe_Le-secret-terrible--memoires-d-un-caissier,1876,belot adolphe,le secret terrible  memoires d un caissier,non_canon,male,1829,1890,
1836_Igonette-T._Le-Valmont-de-la-jeunesse_ou-le-Triomphe-des-vertus-sur-les-egarements-de-la-raison-mis-a-la-portee-des-jeunes-gens-des-deux-sexes__tome-2),1836,igonette t.,le valmont de la jeunesse,non_canon,,1???,1???,épistolaire
1838_Karr-Alphonse_Genevieve,1838,karr alphonse,genevieve,non_canon,male,1808,1890,
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-II-L-Enfant-perdu,1868,ponson du terrail pierre,rocambole les miseres de londre,non_canon,male,1829,1871,roman d'aventures
1851_Sand-George_Le-chateau-des-Desertes,1851,sand george,le chateau des desertes,canon,female,1804,1876,
1965_San-Antonio_Tango-chinetoque,1965,san antonio,tango chinetoque,non_canon,male,1921,2000,érotisme
1845_Dumas-Alexandre_Le-Chevalier-de-Maison-Rouge,1845,dumas alexandre,le chevalier de maison rouge,canon,male,1802,1870,roman d'aventures
1913_Zevaco-Michel_Pardaillan-et-Fausta,1913,zevaco michel,pardaillan et fausta,non_canon,male,1860,1918,roman d'aventures
1986_Kristof-Agota_Le-Grand-Cahier,1986,kristof agota,le grand cahier,non_canon,female,1935,2011,littérature jeunesse
1882_Richebourg-Emile_Jean-Loup,1882,richebourg emile,jean loup,non_canon,male,1833,1898,policier
1855_Roche-L._La-Maison-du-dimanche,1855,roche l.,la maison du dimanche,non_canon,,1???,1???,
1940_Martin-du-Gard-Roger_Les-Thibault_Tome-VIII-Epilogue,1940,martin du gard roger,les thibault,canon,male,1881,1958,cycles et séries
1880_Martignat-Mlle-de_L-Oncle-Boni,1880,martignat mlle de,l oncle boni,non_canon,female,1???,1???,littérature jeunesse
1972_Simenon-Georges_Maigret-et-Monsieur-Charles,1972,simenon georges,maigret et monsieur charles,canon,male,1903,1989,policier
1921_Leroux-Gaston_Fatalitas-,1921,leroux gaston,fatalitas ,non_canon,male,1868,1927,policier
1862_Guise-Charles-de_Le-Cap-au-Diable,1862,guise charles de,le cap au diable,non_canon,male,1827,1884,roman d'aventures
1969_San-Antonio_Faut-il-vous-l-envelopper,1969,san antonio,faut il vous l envelopper,non_canon,male,1921,2000,érotisme
1883_Rasetti-Ernest_Les-Drames-du-village-Rosa-Romano,1883,rasetti ernest,les drames du village rosa romano,non_canon,male,1833,1???,
1919_Bourget-Paul_Laurence-Albani,1919,bourget paul,laurence albani,canon,male,1852,1935,
1961_Delly_Le-roi-des-Andes,1961,delly,le roi des andes,non_canon,female,1875,1947,roman d'aventures
1992_Bergounioux-Pierre_L-orphelin,1992,bergounioux pierre,l orphelin,canon,male,1949,20--,
1929_Martin-du-Gard-Roger_Les-Thibault_Tome-VI-La-mort-du-pere,1929,martin du gard roger,les thibault,canon,male,1881,1958,cycles et séries
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-8),1856,feval paul,madame gil blas souvenirs et aventures d une femme de notre temps,non_canon,male,1816,1887,cycles et séries
1845_Dumas-Alexandre_Une-fille-du-Regent,1845,dumas alexandre,une fille du regent,canon,male,1802,1870,roman d'aventures
1919_Loti-Pierre_Prime-jeunesse,1919,loti pierre,prime jeunesse,canon,male,1850,1923,mémoires et autobiographie
1994_Rolin-Olivier_Port-Soudan,1994,rolin olivier,port soudan,canon,male,1947,20--,
1831_Barbey-d-Aurevilly-Jules_Le-cachet-d-onyx,1831,barbey d aurevilly jules,le cachet d onyx,canon,male,1808,1889,nouvelles
1922_Margueritte-Victor_La-garçonne,1922,margueritte victor,la garçonne,non_canon,male,1866,1942,
1852_Lamartine-Alphonse-de_Graziella,1852,lamartine alphonse de,graziella,canon,male,1790,1869,
1881_Loti-Pierre_Fleurs-d-ennui,1881,loti pierre,fleurs d ennui,canon,male,1850,1923,récit de voyage
1984_Delly_Des-plaintes-dans-la-nuit,1984,delly,des plaintes dans la nuit,non_canon,female,1875,1947,roman sentimental
1837_Sand-George_La-derniere-Aldini,1837,sand george,la derniere aldini,canon,female,1804,1876,
1846_Reybaud-Louis_Jerome-Paturot-a-la-recherche-d-une-position-sociale_1,1846,reybaud louis,jerome paturot a la recherche d une position sociale,non_canon,male,1799,1879,
1842_Dumas-Alexandre_Le-Capitaine-Arena_Volume-2,1842,dumas alexandre,le capitaine arena,canon,male,1802,1870,récit de voyage
1842_Balzac-Honore-de_La-Paix-du-menage,1842,balzac honore de,la paix du menage,canon,male,1799,1850,cycles et séries
1908_France-Anatole_Les-contes-de-Jacques-Tournebroche,1908,france anatole,les contes de jacques tournebroche,canon,male,1844,1924,nouvelles
1908_France-Anatole_L_Ile-Des-Pingouins,1908,france anatole,l,canon,male,1844,1924,roman historique
1885_Greville-Henry_Les-Ormes,1885,greville henry,les ormes,non_canon,female,1842,1902,
1936_Aragon-Louis_Les-Beaux-Quartiers,1936,aragon louis,les beaux quartiers,canon,male,1897,1942,cycles et séries
2010_Millet-Richard_Le-Sommeil-Sur-Les-Cendres,2010,millet richard,le sommeil sur les cendres,canon,male,1953,20--,
1930_Lallier-Joseph_Angeline-Guillou,1930,lallier joseph,angeline guillou,non_canon,male,1878,1937,
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,1910,graffigny h de,le tour de france en aeroplane,non_canon,male,1863,1934,littérature jeunesse
1860_Zaccone-Pierre_Une-Vengeance-Anglaise,1860,zaccone pierre,une vengeance anglaise,non_canon,male,1818,1895,roman d'aventures
1914_Zevaco-Michel_La-Reine-Sanglante,1914,zevaco michel,la reine sanglante,non_canon,male,1860,1918,roman d'aventures
1954_Delly_La-fee-de-Kermoal,1954,delly,la fee de kermoal,non_canon,female,1875,1947,roman d'aventures
1911_Gautier-Judith_En-chine-Merveilleuses-histoires,1911,gautier judith,en chine merveilleuses histoires,non_canon,female,1845,1917,récit de voyage
1970_San-Antonio_Ça-mange-pas-de-pain,1970,san antonio,ça mange pas de pain,non_canon,male,1921,2000,érotisme
2013_Ferney-Alice_Cherchez-La-Femme,2013,ferney alice,cherchez la femme,non_canon,female,1961,20--,
2017_Bortnikov-Dimitri_Face-au-Styx,2017,bortnikov dimitri,face au styx,non_canon,male,1968,XXXX,
1910_Farrere-Claude_Les-petites-alliees,1910,farrere claude,les petites alliees,non_canon,male,1876,1957,
1955_Simonin-Albert_Grisbi-or-not-grisbi,1955,simonin albert,grisbi or not grisbi,non_canon,male,1905,1980,policier
1970_Gary-Romain_Chien-blanc,1970,gary romain,chien blanc,canon,male,1914,1980,mémoires et autobiographie
1867_Marcel-Jeanne_Les-petits-vagabonds,1867,marcel jeanne,les petits vagabonds,non_canon,female,1897,19??,littérature jeunesse
1881_Greville-Henry_Lucie-Rodey,1881,greville henry,lucie rodey,non_canon,female,1842,1902,
2004_Rufin-Jean-Christophe_Globalia,2004,rufin jean christophe,globalia,non_canon,male,1952,20--,science-fiction
1864_Barbey-d-Aurevilly-Jules_Un-pretre-marie,1864,barbey d aurevilly jules,un pretre marie,canon,male,1808,1889,
1984_Duras-Marguerite_L-Amant,1984,duras marguerite,l amant,canon,female,1914,1996,mémoires et autobiographie
1932_Guilloux-Louis_Hymenee,1932,guilloux louis,hymenee,canon,male,1899,1980,
1857_Flaubert-Gustave_Madame-Bovary,1857,flaubert gustave,madame bovary,canon,male,1821,1880,
1968_Yourcenar-Marguerite_L-Oeuvre-Au-Noir,1968,yourcenar marguerite,l oeuvre au noir,canon,female,1903,1987,roman historique
1880_Greville-Henry_Cite-Menard,1880,greville henry,cite menard,non_canon,female,1842,1902,
1950_Simenon-Georges_L-amie-de-madame-Maigret,1950,simenon georges,l amie de madame maigret,canon,male,1903,1989,policier
2008_Rolin-Olivier_Un-chasseur-de-lions,2008,rolin olivier,un chasseur de lions,canon,male,1947,20--,roman d'aventures
1878_Boisgobey-Fortune-du_Le-crime-de-l-Opera_2,1878,boisgobey fortune du,le crime de l opera,non_canon,male,1821,1891,policier
1864_Melun-Armand-de_Histoire-d-un-village,1864,melun armand de,histoire d un village,non_canon,male,1807,1877,
1936_Nemirovsky-Irene_Jezabel,1936,nemirovsky irene,jezabel,non_canon,female,1903,1942,
1845_Balzac-Honore-de_Un-debut-dans-la-vie,1845,balzac honore de,un debut dans la vie,canon,male,1799,1850,cycles et séries
1922_Aragon-Louis_Les-aventures-de-Telemaque,1922,aragon louis,les aventures de telemaque,canon,male,1897,1982,
1954_Cohen-Albert_Le-livre-de-ma-mere,1954,cohen albert,le livre de ma mere,canon,male,1895,1981,mémoires et autobiographie
1839_Stendhal_Le-coffre-et-le-revenant,1839,stendhal,le coffre et le revenant,canon,male,1783,1842,nouvelles
1922_Jaloux-Edmond_L-escalier-d-or,1922,jaloux edmond,l escalier d or,non_canon,male,1878,1949,
1876_Erckmann-Chatrian_Maitre-Gaspard-Fix-suivi-de-L-education-d-un-feodal,1876,erckmann chatrian,maitre gaspard fix suivi de l education d un feodal,non_canon,male,1822,1899,nouvelles
1842_Balzac-Honore-de_Albert-Savarus,1842,balzac honore de,albert savarus,canon,male,1799,1850,cycles et séries
1922_Leroux-Gaston_Le-coeur-cambriole,1922,leroux gaston,le coeur cambriole,non_canon,male,1868,1927,fantastique
2010_Kerangal-Maylis-de_Naissance-d-un-pont,2010,kerangal maylis de,naissance d un pont,canon,female,1967,20--,
1965_San-Antonio_Vas-y-Beru,1965,san antonio,vas y beru,non_canon,male,1921,2000,érotisme
1882_Ricouard-Gustave_Vast-Ricouard-Pour-ces-dames,1882,ricouard gustave,vast ricouard pour ces dames,non_canon,male,1853,1887,nouvelles
1863_Pontmartin-Armand-de_Les-bruleurs-de-temples,1863,pontmartin armand de,les bruleurs de temples,non_canon,male,1811,1890,
1847_Inconnu_La-bonne-mere,1847,inconnu,la bonne mere,non_canon,,1???,1???,
1862_Flaubert-Gustave_Salammbo,1862,flaubert gustave,salammbo,canon,male,1821,1880,roman historique
1883_Denoy-Emmanuel_Mercedes-Pepin,1883,denoy emmanuel,mercedes pepin,non_canon,male,1844,19??,
1986_Montherlant-Henry-de_Moustique,1986,montherlant henry de,moustique,canon,male,1895,1972,
1844_Balzac-Honore-de_Splendeurs-et-miseres-des-courtisanes,1844,balzac honore de,splendeurs et miseres des courtisanes,canon,male,1799,1850,cycles et séries
1866_Gaboriau-Emile_L-affaire-Lerouge,1866,gaboriau emile,l affaire lerouge,non_canon,male,1832,1873,policier
2010_Rufin-Jean-Christophe_Katiba,2010,rufin jean christophe,katiba,non_canon,male,1952,20--,roman d'aventures
1881_Loti-Pierre_Le-mariage-de-Loti,1881,loti pierre,le mariage de loti,canon,male,1850,1923,récit de voyage
1872_Dumas-Alexandre_La-fille-du-marquis_II,1872,dumas alexandre,la fille du marquis,canon,male,1802,1870,roman d'aventures
1908_Delly_L'exilee,1908,delly,l'exilee,non_canon,female,1875,1947,roman sentimental
1922_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon),1922,margueritte victor,poum,non_canon,male,1860,1918,littérature jeunesse
1954_Veuzit-Max-du_Mirages,1954,veuzit max du,mirages,non_canon,female,1876,1952,roman sentimental
2007_Adam-Olivier_A-l-abri-de-rien,2007,adam olivier,a l abri de rien,non_canon,male,1974,20--,
1899_France-Anatole_L-anneau-d-amethyste,1899,france anatole,l anneau d amethyste,canon,male,1844,1924,cycles et séries
1880_Denoy-Emmanuel_Mademoiselle-Clarens,1880,denoy emmanuel,mademoiselle clarens,non_canon,male,1844,19??,
1879_Huysmans-Joris-Karl_Les-soeurs-Vatard,1879,huysmans joris karl,les soeurs vatard,canon,male,1848,1907,
1926_Montherlant-Henry-de_Les-bestiaires,1926,montherlant henry de,les bestiaires,canon,male,1895,1972,
2001_Bergounioux-Pierre_Simples-magistraux-et-autres-antidotes,2001,bergounioux pierre,simples magistraux et autres antidotes,canon,male,1949,20--,mémoires et autobiographie
2014_Rouaud-Jean_Un-peu-la-guerre,2014,rouaud jean,un peu la guerre,canon,male,1952,20--,mémoires et autobiographie
1876_Sand-George_Contes-d-une-grand-mere,1876,sand george,contes d une grand mere,canon,female,1804,1876,nouvelles
1994_Beigbeder-Frederic_Marc-Marronnier_Tome-2-Vacances-dans-le-coma,1994,beigbeder frederic,marc marronnier,non_canon,male,1965,20--,
1926_Zevaco-Michel_La-Fin-de-Pardaillan,1926,zevaco michel,la fin de pardaillan,non_canon,male,1860,1918,roman d'aventures
1875_Theuriet-Andre_Le-mariage-de-Gerard,1875,theuriet andre,le mariage de gerard,non_canon,male,1833,1907,
1973_A.D.G._Berry-Story,1973,a.d.g.,berry story,non_canon,male,1947,2004,policier
2010_Modiano-Patrick_L-horizon,2010,modiano patrick,l horizon,canon,male,1945,20--,
1893_Feval-Paul-fils_les-suites-de-lagardere_6-le-duc-de-nevers,1893,feval paul fils,les suites de lagardere,non_canon,male,1860,1933,roman d'aventures
1957_Celine-Louis-Ferdinand_D-un-chateau-L-autre,1957,celine louis ferdinand,d un chateau l autre,canon,male,1894,1961,mémoires et autobiographie
